"source_id","file_id","team","name","number","position","minutes","field_goals","fg_pct","three_pointers","three_pt_pct","free_throws","ft_pct","rebounds","assists","turnovers","steals","blocks","points"
2023,16557,"Iowa St.","A. CROOKS",55,"C",33,"18-20",90.0,"0-0",0.0,"4-8",50.0,12,0,3,0,2,40
2023,16557,"Iowa St.","I. NATABOU",0,"C",2,"0-1",0.0,"0-0",0.0,"0-0",0.0,0,0,1,0,0,0
2023,16557,"Iowa St.","J. BRISTOW",1,"F",5,"0-1",0.0,"0-1",0.0,"0-0",0.0,0,0,1,0,0,0
2023,16557,"Iowa St.","N. DIEW",5,"F",24,"3-7",42.9,"1-4",25.0,"1-2",50.0,2,3,0,1,1,8
2023,16557,"Iowa St.","K. JOENS",23,"G",23,"3-6",50.0,"2-4",50.0,"4-4",100.0,3,2,1,0,0,12
2023,16557,"Maryland","S. SELLERS",0,"G",31,"6-11",54.5,"1-2",50.0,"6-6",100.0,7,6,1,0,0,19
2023,16557,"Maryland","B. ALEXANDER",5,"F",32,"2-6",33.3,"2-5",40.0,"0-0",0.0,1,1,1,0,0,6
2023,16557,"Maryland","J. BROWN-TURNER",11,"G",33,"2-9",22.2,"0-3",0.0,"2-3",66.7,4,1,0,0,1,6
2023,16557,"Maryland","F. MASONIUS",13,"F",36,"7-15",46.7,"0-1",0.0,"0-0",0.0,3,2,1,4,1,14
2023,16557,"Maryland","B. MCDANIEL",24,"G",30,"3-13",23.1,"1-4",25.0,"2-2",100.0,1,5,4,1,0,9
2023,16557,"Maryland","A. KUBEK",14,"F",31,"10-12",83.3,"7-8",87.5,"2-2",100.0,5,1,1,1,0,29
2023,16557,"Maryland","E. FISHER",34,"G",7,"1-2",50.0,"0-1",0.0,"1-2",50.0,2,0,0,0,0,3
2023,17526,"Maryland","S. SELLERS",0,"G",28,"5-10",50.0,"0-2",0.0,"2-2",100.0,2,5,3,0,0,12
2023,17526,"Maryland","B. ALEXANDER",5,"F",21,"3-6",50.0,"2-4",50.0,"0-0",0.0,4,1,1,0,0,8
2023,17526,"Maryland","J. BROWN-TURNER",11,"G",28,"8-9",88.9,"1-2",50.0,"1-1",100.0,9,2,1,1,0,18
2023,17526,"Maryland","A. KUBEK",14,"F",14,"0-1",0.0,"0-0",0.0,"0-0",0.0,3,0,3,1,0,0
2023,17526,"Maryland","B. MCDANIEL",24,"G",35,"8-16",50.0,"4-7",57.1,"5-6",83.3,5,7,4,4,0,25
2023,17526,"Maryland","R. NELSON",2,"G",4,"1-1",100.0,"0-0",0.0,"0-0",0.0,0,0,0,0,0,2
2023,17526,"Maryland","L. BRIGGS",3,"G",24,"3-7",42.9,"1-3",33.3,"4-5",80.0,6,2,3,1,0,11
2023,17526,"Maryland","F. MASONIUS",13,"F",23,"2-5",40.0,"0-0",0.0,"0-0",0.0,1,2,2,2,0,4
