source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2016,9686,2,327,32,S. Walker-Kimbrough,1,14,Jenna Staiti,JUMPER,2,14.0,33.0,14 Jenna Staiti JUMPER GOOD (2 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9686,2,167,05,Destiny Slocum,5,22,Blair Watson,LAYUP,2,19.0,39.0,22 Blair Watson LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9686,3,581,03,Kaila Charles,2,12,Kristen Confroy,3PTR,3,22.0,47.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 03 Kaila Charles Assist (2 Asst)
2016,9686,3,542,05,Destiny Slocum,6,03,Kaila Charles,JUMPER,2,24.0,49.0,03 Kaila Charles JUMPER GOOD (6 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9686,3,517,05,Destiny Slocum,7,32,S. Walker-Kimbrough,LAYUP,2,26.0,51.0,32 S. Walker-Kimbrough LAYUP GOOD (11 Pt); 05 Destiny Slocum Assist (7 Asst)
2016,9686,3,392,32,S. Walker-Kimbrough,2,12,Kristen Confroy,3PTR,3,26.0,58.0,12 Kristen Confroy 3PTR GOOD (6 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9686,3,311,05,Destiny Slocum,8,03,Kaila Charles,LAYUP,2,26.0,61.0,03 Kaila Charles LAYUP GOOD (8 Pt); 05 Destiny Slocum Assist (8 Asst)
2016,9686,3,203,12,Kristen Confroy,2,05,Destiny Slocum,3PTR,3,30.0,66.0,05 Destiny Slocum 3PTR GOOD (8 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9686,3,95,05,Destiny Slocum,9,15,Kiah Gillespie,JUMPER,2,32.0,70.0,15 Kiah Gillespie JUMPER GOOD (9 Pt); 05 Destiny Slocum Assist (9 Asst)
2016,9686,4,429,01,Ieshia Small,1,21,Sarah Myers,3PTR,3,43.0,79.0,21 Sarah Myers 3PTR GOOD (3 Pt); 01 Ieshia Small Assist (1 Asst)
2016,9686,4,347,34,Brianna Fraser,2,24,Stephanie Jones,LAYUP,2,45.0,82.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 34 Brianna Fraser Assist (2 Asst)
2016,9686,4,268,01,Ieshia Small,2,22,Blair Watson,3PTR,3,47.0,85.0,22 Blair Watson 3PTR GOOD (5 Pt); 01 Ieshia Small Assist (2 Asst)
2016,9686,4,60,21,Sarah Myers,1,01,Ieshia Small,LAYUP,2,49.0,93.0,01 Ieshia Small LAYUP GOOD (9 Pt); 21 Sarah Myers Assist (1 Asst)
2016,9687,1,582,32,S. Walker-Kimbrough,1,12,Kristen Confroy,3PTR,3,3.0,0.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9687,1,361,05,Destiny Slocum,1,32,S. Walker-Kimbrough,LAYUP,2,11.0,8.0,32 S. Walker-Kimbrough LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9687,1,126,12,Kristen Confroy,1,32,S. Walker-Kimbrough,3PTR,3,19.0,12.0,32 S. Walker-Kimbrough 3PTR GOOD (7 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9687,1,59,32,S. Walker-Kimbrough,2,34,Brianna Fraser,JUMPER,2,23.0,17.0,34 Brianna Fraser JUMPER GOOD (5 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9687,2,521,12,Kristen Confroy,2,05,Destiny Slocum,3PTR,3,28.0,20.0,05 Destiny Slocum 3PTR GOOD (3 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9687,2,490,05,Destiny Slocum,2,03,Kaila Charles,LAYUP,2,30.0,22.0,03 Kaila Charles LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9687,2,325,05,Destiny Slocum,3,32,S. Walker-Kimbrough,JUMPER,2,33.0,30.0,32 S. Walker-Kimbrough JUMPER GOOD (9 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9687,2,259,32,S. Walker-Kimbrough,3,42,Brionna Jones,LAYUP,2,37.0,31.0,42 Brionna Jones LAYUP GOOD (9 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9687,2,201,42,Brionna Jones,1,05,Destiny Slocum,3PTR,3,40.0,31.0,05 Destiny Slocum 3PTR GOOD (6 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9687,2,124,24,Stephanie Jones,1,42,Brionna Jones,LAYUP,2,44.0,33.0,42 Brionna Jones LAYUP GOOD (11 Pt); 24 Stephanie Jones Assist (1 Asst)
2016,9687,2,112,32,S. Walker-Kimbrough,4,12,Kristen Confroy,JUMPER,2,46.0,33.0,12 Kristen Confroy JUMPER GOOD (5 Pt); 32 S. Walker-Kimbrough Assist (4 Asst)
2016,9687,2,95,12,Kristen Confroy,3,05,Destiny Slocum,LAYUP,2,48.0,33.0,05 Destiny Slocum LAYUP GOOD (8 Pt); 12 Kristen Confroy Assist (3 Asst)
2016,9687,2,72,12,Kristen Confroy,4,32,S. Walker-Kimbrough,3PTR,3,51.0,35.0,32 S. Walker-Kimbrough 3PTR GOOD (12 Pt); 12 Kristen Confroy Assist (4 Asst)
2016,9687,2,38,05,Destiny Slocum,4,42,Brionna Jones,LAYUP,2,53.0,35.0,42 Brionna Jones LAYUP GOOD (13 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9687,2,5,12,Kristen Confroy,5,05,Destiny Slocum,3PTR,3,56.0,36.0,05 Destiny Slocum 3PTR GOOD (11 Pt); 12 Kristen Confroy Assist (5 Asst)
2016,9687,3,435,05,Destiny Slocum,5,32,S. Walker-Kimbrough,3PTR,3,62.0,43.0,32 S. Walker-Kimbrough 3PTR GOOD (16 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9687,3,412,05,Destiny Slocum,6,42,Brionna Jones,LAYUP,2,64.0,43.0,42 Brionna Jones LAYUP GOOD (15 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9687,3,127,05,Destiny Slocum,7,24,Stephanie Jones,LAYUP,2,73.0,60.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (7 Asst)
2016,9687,3,90,01,Ieshia Small,2,42,Brionna Jones,JUMPER,2,75.0,60.0,42 Brionna Jones JUMPER GOOD (17 Pt); 01 Ieshia Small Assist (2 Asst)
2016,9687,4,424,05,Destiny Slocum,8,42,Brionna Jones,LAYUP,2,82.0,67.0,42 Brionna Jones LAYUP GOOD (21 Pt); 05 Destiny Slocum Assist (8 Asst)
2016,9687,4,382,05,Destiny Slocum,9,32,S. Walker-Kimbrough,JUMPER,2,84.0,67.0,32 S. Walker-Kimbrough JUMPER GOOD (18 Pt); 05 Destiny Slocum Assist (9 Asst)
2016,9687,4,318,34,Brianna Fraser,1,42,Brionna Jones,LAYUP,2,88.0,67.0,42 Brionna Jones LAYUP GOOD (23 Pt); 34 Brianna Fraser Assist (1 Asst)
2016,9687,4,236,05,Destiny Slocum,10,34,Brianna Fraser,LAYUP,2,93.0,71.0,34 Brianna Fraser LAYUP GOOD (16 Pt); 05 Destiny Slocum Assist (10 Asst)
2016,9687,4,210,05,Destiny Slocum,11,42,Brionna Jones,LAYUP,2,96.0,73.0,42 Brionna Jones LAYUP GOOD (26 Pt); 05 Destiny Slocum Assist (11 Asst)
2016,9688,1,584,42,Brionna Jones,1,03,Kaila Charles,LAYUP,2,0.0,2.0,03 Kaila Charles LAYUP GOOD (2 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9688,1,550,05,Destiny Slocum,1,32,S. Walker-Kimbrough,LAYUP,2,2.0,4.0,32 S. Walker-Kimbrough LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9688,1,518,12,Kristen Confroy,1,05,Destiny Slocum,3PTR,3,2.0,7.0,05 Destiny Slocum 3PTR GOOD (3 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9688,1,458,05,Destiny Slocum,2,32,S. Walker-Kimbrough,3PTR,3,6.0,10.0,32 S. Walker-Kimbrough 3PTR GOOD (5 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9688,1,239,05,Destiny Slocum,3,34,Brianna Fraser,LAYUP,2,15.0,16.0,34 Brianna Fraser LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9688,1,138,32,S. Walker-Kimbrough,1,34,Brianna Fraser,LAYUP,2,19.0,19.0,34 Brianna Fraser LAYUP GOOD (7 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9688,2,531,05,Destiny Slocum,4,12,Kristen Confroy,3PTR,3,19.0,30.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9688,2,475,12,Kristen Confroy,2,05,Destiny Slocum,3PTR,3,22.0,33.0,05 Destiny Slocum 3PTR GOOD (6 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9688,2,374,34,Brianna Fraser,1,42,Brionna Jones,LAYUP,2,28.0,37.0,42 Brionna Jones LAYUP GOOD (6 Pt); 34 Brianna Fraser Assist (1 Asst)
2016,9688,2,0,34,Brianna Fraser,2,05,Destiny Slocum,3PTR,3,35.0,43.0,05 Destiny Slocum 3PTR GOOD (9 Pt); 34 Brianna Fraser Assist (2 Asst)
2016,9688,3,449,05,Destiny Slocum,5,03,Kaila Charles,LAYUP,2,40.0,51.0,03 Kaila Charles LAYUP GOOD (6 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9688,3,372,42,Brionna Jones,2,03,Kaila Charles,LAYUP,2,42.0,53.0,03 Kaila Charles LAYUP GOOD (8 Pt); 42 Brionna Jones Assist (2 Asst)
2016,9688,3,265,32,S. Walker-Kimbrough,2,42,Brionna Jones,LAYUP,2,46.0,55.0,42 Brionna Jones LAYUP GOOD (13 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9688,3,156,05,Destiny Slocum,6,34,Brianna Fraser,LAYUP,2,46.0,62.0,34 Brianna Fraser LAYUP GOOD (10 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9688,4,368,42,Brionna Jones,3,34,Brianna Fraser,LAYUP,2,52.0,73.0,34 Brianna Fraser LAYUP GOOD (15 Pt); 42 Brionna Jones Assist (3 Asst)
2016,9688,4,88,01,Ieshia Small,1,24,Stephanie Jones,LAYUP,2,65.0,83.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 01 Ieshia Small Assist (1 Asst)
2016,9689,1,510,05,Destiny Slocum,1,32,S. Walker-Kimbrough,LAYUP,2,2.0,4.0,32 S. Walker-Kimbrough LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9689,1,362,42,Brionna Jones,1,03,Kaila Charles,LAYUP,2,7.0,9.0,03 Kaila Charles LAYUP GOOD (2 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9689,1,250,01,Ieshia Small,1,32,S. Walker-Kimbrough,JUMPER,2,9.0,13.0,32 S. Walker-Kimbrough JUMPER GOOD (6 Pt); 01 Ieshia Small Assist (1 Asst)
2016,9689,1,226,05,Destiny Slocum,2,01,Ieshia Small,3PTR,3,9.0,16.0,01 Ieshia Small 3PTR GOOD (3 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9689,1,210,05,Destiny Slocum,3,42,Brionna Jones,LAYUP,2,9.0,18.0,42 Brionna Jones LAYUP GOOD (7 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9689,1,113,01,Ieshia Small,2,05,Destiny Slocum,3PTR,3,11.0,22.0,05 Destiny Slocum 3PTR GOOD (3 Pt); 01 Ieshia Small Assist (2 Asst)
2016,9689,1,61,01,Ieshia Small,3,42,Brionna Jones,LAYUP,2,13.0,24.0,42 Brionna Jones LAYUP GOOD (9 Pt); 01 Ieshia Small Assist (3 Asst)
2016,9689,2,398,24,Stephanie Jones,1,05,Destiny Slocum,3PTR,3,13.0,34.0,05 Destiny Slocum 3PTR GOOD (9 Pt); 24 Stephanie Jones Assist (1 Asst)
2016,9689,2,308,05,Destiny Slocum,4,24,Stephanie Jones,LAYUP,2,15.0,38.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9689,2,207,05,Destiny Slocum,5,42,Brionna Jones,LAYUP,2,21.0,41.0,42 Brionna Jones LAYUP GOOD (11 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9689,2,105,01,Ieshia Small,4,03,Kaila Charles,JUMPER,2,25.0,43.0,03 Kaila Charles JUMPER GOOD (4 Pt); 01 Ieshia Small Assist (4 Asst)
2016,9689,2,11,01,Ieshia Small,5,32,S. Walker-Kimbrough,3PTR,3,27.0,46.0,32 S. Walker-Kimbrough 3PTR GOOD (14 Pt); 01 Ieshia Small Assist (5 Asst)
2016,9689,3,540,05,Destiny Slocum,6,03,Kaila Charles,LAYUP,2,27.0,50.0,03 Kaila Charles LAYUP GOOD (8 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9689,3,411,03,Kaila Charles,1,42,Brionna Jones,LAYUP,2,27.0,55.0,42 Brionna Jones LAYUP GOOD (13 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9689,3,341,32,S. Walker-Kimbrough,1,42,Brionna Jones,LAYUP,2,27.0,57.0,42 Brionna Jones LAYUP GOOD (15 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9689,3,265,03,Kaila Charles,2,32,S. Walker-Kimbrough,LAYUP,2,29.0,59.0,32 S. Walker-Kimbrough LAYUP GOOD (16 Pt); 03 Kaila Charles Assist (2 Asst)
2016,9689,4,586,32,S. Walker-Kimbrough,2,12,Kristen Confroy,3PTR,3,36.0,77.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9689,4,361,03,Kaila Charles,3,05,Destiny Slocum,3PTR,3,44.0,85.0,05 Destiny Slocum 3PTR GOOD (18 Pt); 03 Kaila Charles Assist (3 Asst)
2016,9689,4,263,14,Jenna Staiti,1,24,Stephanie Jones,LAYUP,2,46.0,87.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 14 Jenna Staiti Assist (1 Asst)
2016,9689,4,99,22,Blair Watson,1,15,Kiah Gillespie,LAYUP,2,52.0,89.0,15 Kiah Gillespie LAYUP GOOD (4 Pt); 22 Blair Watson Assist (1 Asst)
2016,9690,1,587,05,Destiny Slocum,1,42,Brionna Jones,JUMPER,2,2.0,0.0,42 Brionna Jones JUMPER GOOD (2 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9690,1,503,05,Destiny Slocum,2,32,S. Walker-Kimbrough,3PTR,3,5.0,5.0,32 S. Walker-Kimbrough 3PTR GOOD (3 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9690,1,220,32,S. Walker-Kimbrough,1,24,Stephanie Jones,LAYUP,2,11.0,5.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9690,1,182,24,Stephanie Jones,1,32,S. Walker-Kimbrough,LAYUP,2,15.0,7.0,32 S. Walker-Kimbrough LAYUP GOOD (7 Pt); 24 Stephanie Jones Assist (1 Asst)
2016,9690,1,115,32,S. Walker-Kimbrough,2,05,Destiny Slocum,3PTR,3,18.0,7.0,05 Destiny Slocum 3PTR GOOD (3 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9690,1,89,42,Brionna Jones,1,03,Kaila Charles,LAYUP,2,20.0,7.0,03 Kaila Charles LAYUP GOOD (2 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9690,1,53,32,S. Walker-Kimbrough,3,05,Destiny Slocum,3PTR,3,23.0,10.0,05 Destiny Slocum 3PTR GOOD (6 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9690,1,17,03,Kaila Charles,1,32,S. Walker-Kimbrough,3PTR,3,26.0,12.0,32 S. Walker-Kimbrough 3PTR GOOD (10 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9690,2,225,32,S. Walker-Kimbrough,4,03,Kaila Charles,JUMPER,2,32.0,20.0,03 Kaila Charles JUMPER GOOD (4 Pt); 32 S. Walker-Kimbrough Assist (4 Asst)
2016,9690,2,146,05,Destiny Slocum,3,12,Kristen Confroy,3PTR,3,35.0,20.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9690,2,55,05,Destiny Slocum,4,32,S. Walker-Kimbrough,LAYUP,2,37.0,20.0,32 S. Walker-Kimbrough LAYUP GOOD (14 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9690,2,48,32,S. Walker-Kimbrough,5,03,Kaila Charles,LAYUP,2,40.0,20.0,03 Kaila Charles LAYUP GOOD (6 Pt); 32 S. Walker-Kimbrough Assist (5 Asst)
2016,9690,3,515,05,Destiny Slocum,5,32,S. Walker-Kimbrough,JUMPER,2,42.0,20.0,32 S. Walker-Kimbrough JUMPER GOOD (17 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9690,3,399,05,Destiny Slocum,6,03,Kaila Charles,LAYUP,2,48.0,28.0,03 Kaila Charles LAYUP GOOD (10 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9690,3,272,05,Destiny Slocum,7,01,Ieshia Small,LAYUP,2,55.0,30.0,01 Ieshia Small LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (7 Asst)
2016,9690,3,24,05,Destiny Slocum,8,32,S. Walker-Kimbrough,3PTR,3,60.0,37.0,32 S. Walker-Kimbrough 3PTR GOOD (20 Pt); 05 Destiny Slocum Assist (8 Asst)
2016,9690,4,444,05,Destiny Slocum,9,03,Kaila Charles,LAYUP,2,62.0,40.0,03 Kaila Charles LAYUP GOOD (12 Pt); 05 Destiny Slocum Assist (9 Asst)
2016,9690,4,353,12,Kristen Confroy,1,32,S. Walker-Kimbrough,3PTR,3,67.0,43.0,32 S. Walker-Kimbrough 3PTR GOOD (23 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9690,4,302,05,Destiny Slocum,10,32,S. Walker-Kimbrough,3PTR,3,72.0,46.0,32 S. Walker-Kimbrough 3PTR GOOD (26 Pt); 05 Destiny Slocum Assist (10 Asst)
2016,9690,4,237,32,S. Walker-Kimbrough,6,42,Brionna Jones,LAYUP,2,74.0,49.0,42 Brionna Jones LAYUP GOOD (12 Pt); 32 S. Walker-Kimbrough Assist (6 Asst)
2016,9690,4,205,05,Destiny Slocum,11,32,S. Walker-Kimbrough,3PTR,3,77.0,51.0,32 S. Walker-Kimbrough 3PTR GOOD (29 Pt); 05 Destiny Slocum Assist (11 Asst)
2016,9690,4,173,05,Destiny Slocum,12,15,Kiah Gillespie,LAYUP,2,79.0,53.0,15 Kiah Gillespie LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (12 Asst)
2016,9690,4,145,05,Destiny Slocum,13,15,Kiah Gillespie,JUMPER,2,82.0,54.0,15 Kiah Gillespie JUMPER GOOD (5 Pt); 05 Destiny Slocum Assist (13 Asst)
2016,9690,4,66,15,Kiah Gillespie,2,12,Kristen Confroy,JUMPER,2,84.0,59.0,12 Kristen Confroy JUMPER GOOD (5 Pt); 15 Kiah Gillespie Assist (2 Asst)
2016,9691,1,417,05,Destiny Slocum,1,42,Brionna Jones,LAYUP,2,2.0,6.0,42 Brionna Jones LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9691,1,399,05,Destiny Slocum,2,32,S. Walker-Kimbrough,LAYUP,2,5.0,9.0,32 S. Walker-Kimbrough LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9691,1,329,05,Destiny Slocum,3,42,Brionna Jones,LAYUP,2,7.0,11.0,42 Brionna Jones LAYUP GOOD (5 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9691,1,119,05,Destiny Slocum,4,32,S. Walker-Kimbrough,3PTR,3,13.0,23.0,32 S. Walker-Kimbrough 3PTR GOOD (11 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9691,2,505,42,Brionna Jones,1,34,Brianna Fraser,JUMPER,2,19.0,29.0,34 Brianna Fraser JUMPER GOOD (4 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9691,2,354,05,Destiny Slocum,5,12,Kristen Confroy,LAYUP,2,26.0,34.0,12 Kristen Confroy LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9691,2,311,32,S. Walker-Kimbrough,1,42,Brionna Jones,LAYUP,2,28.0,37.0,42 Brionna Jones LAYUP GOOD (11 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9691,2,192,12,Kristen Confroy,1,05,Destiny Slocum,3PTR,3,33.0,42.0,05 Destiny Slocum 3PTR GOOD (5 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9691,2,94,42,Brionna Jones,2,12,Kristen Confroy,3PTR,3,35.0,47.0,12 Kristen Confroy 3PTR GOOD (8 Pt); 42 Brionna Jones Assist (2 Asst)
2016,9691,2,49,42,Brionna Jones,3,24,Stephanie Jones,LAYUP,2,37.0,51.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 42 Brionna Jones Assist (3 Asst)
2016,9691,3,464,32,S. Walker-Kimbrough,2,42,Brionna Jones,LAYUP,2,42.0,57.0,42 Brionna Jones LAYUP GOOD (17 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9691,3,204,32,S. Walker-Kimbrough,3,24,Stephanie Jones,LAYUP,2,47.0,64.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9691,3,75,05,Destiny Slocum,6,12,Kristen Confroy,JUMPER,2,49.0,67.0,12 Kristen Confroy JUMPER GOOD (10 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9691,4,455,05,Destiny Slocum,7,34,Brianna Fraser,LAYUP,2,54.0,71.0,34 Brianna Fraser LAYUP GOOD (8 Pt); 05 Destiny Slocum Assist (7 Asst)
2016,9691,4,409,12,Kristen Confroy,2,42,Brionna Jones,LAYUP,2,57.0,73.0,42 Brionna Jones LAYUP GOOD (23 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9691,4,75,12,Kristen Confroy,3,32,S. Walker-Kimbrough,3PTR,3,72.0,86.0,32 S. Walker-Kimbrough 3PTR GOOD (21 Pt); 12 Kristen Confroy Assist (3 Asst)
2016,9691,4,32,05,Destiny Slocum,8,32,S. Walker-Kimbrough,3PTR,3,72.0,89.0,32 S. Walker-Kimbrough 3PTR GOOD (24 Pt); 05 Destiny Slocum Assist (8 Asst)
2016,9692,1,469,01,Ieshia Small,1,32,S. Walker-Kimbrough,3PTR,3,5.0,0.0,32 S. Walker-Kimbrough 3PTR GOOD (5 Pt); 01 Ieshia Small Assist (1 Asst)
2016,9692,1,430,03,Kaila Charles,1,42,Brionna Jones,JUMPER,2,7.0,0.0,42 Brionna Jones JUMPER GOOD (2 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9692,2,473,12,Kristen Confroy,1,03,Kaila Charles,LAYUP,2,26.0,5.0,03 Kaila Charles LAYUP GOOD (7 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9692,2,428,12,Kristen Confroy,2,22,Blair Watson,3PTR,3,31.0,5.0,22 Blair Watson 3PTR GOOD (3 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9692,2,330,12,Kristen Confroy,3,32,S. Walker-Kimbrough,3PTR,3,36.0,7.0,32 S. Walker-Kimbrough 3PTR GOOD (16 Pt); 12 Kristen Confroy Assist (3 Asst)
2016,9692,3,584,01,Ieshia Small,2,12,Kristen Confroy,3PTR,3,46.0,14.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 01 Ieshia Small Assist (2 Asst)
2016,9692,3,435,32,S. Walker-Kimbrough,1,03,Kaila Charles,LAYUP,2,52.0,18.0,03 Kaila Charles LAYUP GOOD (10 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9692,3,404,01,Ieshia Small,3,03,Kaila Charles,LAYUP,2,54.0,18.0,03 Kaila Charles LAYUP GOOD (12 Pt); 01 Ieshia Small Assist (3 Asst)
2016,9692,3,327,42,Brionna Jones,1,32,S. Walker-Kimbrough,LAYUP,2,58.0,23.0,32 S. Walker-Kimbrough LAYUP GOOD (20 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9692,3,112,24,Stephanie Jones,1,22,Blair Watson,3PTR,3,67.0,27.0,22 Blair Watson 3PTR GOOD (6 Pt); 24 Stephanie Jones Assist (1 Asst)
2016,9692,4,502,42,Brionna Jones,2,15,Kiah Gillespie,JUMPER,2,73.0,31.0,15 Kiah Gillespie JUMPER GOOD (4 Pt); 42 Brionna Jones Assist (2 Asst)
2016,9692,4,467,32,S. Walker-Kimbrough,2,15,Kiah Gillespie,JUMPER,2,75.0,33.0,15 Kiah Gillespie JUMPER GOOD (6 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9692,4,312,01,Ieshia Small,4,22,Blair Watson,LAYUP,2,81.0,38.0,22 Blair Watson LAYUP GOOD (8 Pt); 01 Ieshia Small Assist (4 Asst)
2016,9693,1,436,03,Kaila Charles,1,42,Brionna Jones,LAYUP,2,5.0,8.0,42 Brionna Jones LAYUP GOOD (6 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9693,1,400,42,Brionna Jones,1,32,S. Walker-Kimbrough,3PTR,3,8.0,11.0,32 S. Walker-Kimbrough 3PTR GOOD (5 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9693,1,254,32,S. Walker-Kimbrough,1,05,Destiny Slocum,3PTR,3,18.0,19.0,05 Destiny Slocum 3PTR GOOD (3 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9693,2,476,42,Brionna Jones,2,12,Kristen Confroy,3PTR,3,37.0,25.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 42 Brionna Jones Assist (2 Asst)
2016,9693,2,447,42,Brionna Jones,3,03,Kaila Charles,LAYUP,2,37.0,27.0,03 Kaila Charles LAYUP GOOD (2 Pt); 42 Brionna Jones Assist (3 Asst)
2016,9693,2,412,05,Destiny Slocum,1,32,S. Walker-Kimbrough,3PTR,3,39.0,30.0,32 S. Walker-Kimbrough 3PTR GOOD (11 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9693,2,261,32,S. Walker-Kimbrough,2,05,Destiny Slocum,LAYUP,2,45.0,36.0,05 Destiny Slocum LAYUP GOOD (5 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9693,3,286,12,Kristen Confroy,1,32,S. Walker-Kimbrough,LAYUP,2,64.0,52.0,32 S. Walker-Kimbrough LAYUP GOOD (17 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9693,3,188,32,S. Walker-Kimbrough,3,05,Destiny Slocum,3PTR,3,68.0,55.0,05 Destiny Slocum 3PTR GOOD (10 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9693,3,162,05,Destiny Slocum,2,32,S. Walker-Kimbrough,JUMPER,2,68.0,57.0,32 S. Walker-Kimbrough JUMPER GOOD (19 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9693,3,129,32,S. Walker-Kimbrough,4,05,Destiny Slocum,3PTR,3,68.0,61.0,05 Destiny Slocum 3PTR GOOD (13 Pt); 32 S. Walker-Kimbrough Assist (4 Asst)
2016,9693,3,89,05,Destiny Slocum,3,12,Kristen Confroy,3PTR,3,68.0,64.0,12 Kristen Confroy 3PTR GOOD (8 Pt); 05 Destiny Slocum Assist (3 Asst)
