source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2018,9885,1,579,05,Kaila Charles,1,11,Taylor Mikesell,3PTR,3,3.0,0.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10062,4,287,05,Kaila Charles,4,11,Taylor Mikesell,3PTR,3,47.0,70.0,11 Taylor Mikesell 3PTR GOOD (11 Pt); 05 Kaila Charles Assist (4 Asst)
2018,10063,1,514,11,Taylor Mikesell,1,24,Stephanie Jones,JUMPER,2,2.0,0.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10063,1,403,05,Kaila Charles,1,01,Shakira Austin,JUMPER,2,6.0,6.0,01 Shakira Austin JUMPER GOOD (2 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10063,1,301,01,Shakira Austin,1,34,Brianna Fraser,LAYUP,2,12.0,8.0,34 Brianna Fraser LAYUP GOOD (2 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10063,1,225,03,Channise Lewis,1,22,Blair Watson,3PTR,3,15.0,9.0,22 Blair Watson 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10063,2,480,03,Channise Lewis,2,32,Sara Vujacic,3PTR,3,24.0,21.0,32 Sara Vujacic 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10063,2,371,03,Channise Lewis,3,11,Taylor Mikesell,3PTR,3,27.0,21.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10063,2,142,03,Channise Lewis,4,01,Shakira Austin,LAYUP,2,33.0,25.0,01 Shakira Austin LAYUP GOOD (7 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10063,2,85,01,Shakira Austin,2,03,Channise Lewis,LAYUP,2,35.0,27.0,03 Channise Lewis LAYUP GOOD (2 Pt); 01 Shakira Austin Assist (2 Asst)
2018,10063,3,365,05,Kaila Charles,2,01,Shakira Austin,LAYUP,2,41.0,34.0,01 Shakira Austin LAYUP GOOD (9 Pt); 05 Kaila Charles Assist (2 Asst)
2018,10063,3,305,05,Kaila Charles,3,22,Blair Watson,LAYUP,2,45.0,36.0,22 Blair Watson LAYUP GOOD (5 Pt); 05 Kaila Charles Assist (3 Asst)
2018,10063,4,446,11,Taylor Mikesell,2,03,Channise Lewis,3PTR,3,59.0,41.0,03 Channise Lewis 3PTR GOOD (5 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10063,4,384,05,Kaila Charles,4,22,Blair Watson,LAYUP,2,63.0,43.0,22 Blair Watson LAYUP GOOD (9 Pt); 05 Kaila Charles Assist (4 Asst)
2018,10063,4,201,22,Blair Watson,1,21,Sarah Myers,3PTR,3,68.0,46.0,21 Sarah Myers 3PTR GOOD (3 Pt); 22 Blair Watson Assist (1 Asst)
2018,10063,4,144,32,Sara Vujacic,1,35,Olivia Owens,LAYUP,2,72.0,51.0,35 Olivia Owens LAYUP GOOD (2 Pt); 32 Sara Vujacic Assist (1 Asst)
2018,10064,1,436,01,Shakira Austin,1,24,Stephanie Jones,LAYUP,2,8.0,6.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10064,1,402,03,Channise Lewis,1,22,Blair Watson,3PTR,3,10.0,9.0,22 Blair Watson 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10064,1,372,03,Channise Lewis,2,24,Stephanie Jones,LAYUP,2,10.0,11.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10064,1,272,32,Sara Vujacic,1,34,Brianna Fraser,JUMPER,2,12.0,15.0,34 Brianna Fraser JUMPER GOOD (2 Pt); 32 Sara Vujacic Assist (1 Asst)
2018,10064,1,211,22,Blair Watson,1,01,Shakira Austin,JUMPER,2,12.0,18.0,01 Shakira Austin JUMPER GOOD (7 Pt); 22 Blair Watson Assist (1 Asst)
2018,10064,1,162,32,Sara Vujacic,2,24,Stephanie Jones,LAYUP,2,12.0,20.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 32 Sara Vujacic Assist (2 Asst)
2018,10064,1,69,34,Brianna Fraser,1,11,Taylor Mikesell,3PTR,3,14.0,23.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 34 Brianna Fraser Assist (1 Asst)
2018,10064,2,511,34,Brianna Fraser,2,11,Taylor Mikesell,3PTR,3,14.0,33.0,11 Taylor Mikesell 3PTR GOOD (9 Pt); 34 Brianna Fraser Assist (2 Asst)
2018,10064,2,381,05,Kaila Charles,1,22,Blair Watson,3PTR,3,17.0,38.0,22 Blair Watson 3PTR GOOD (6 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10064,2,360,11,Taylor Mikesell,1,22,Blair Watson,JUMPER,2,20.0,40.0,22 Blair Watson JUMPER GOOD (8 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10064,2,283,11,Taylor Mikesell,2,22,Blair Watson,3PTR,3,20.0,43.0,22 Blair Watson 3PTR GOOD (11 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10064,2,229,03,Channise Lewis,3,34,Brianna Fraser,LAYUP,2,22.0,46.0,34 Brianna Fraser LAYUP GOOD (6 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10064,2,76,11,Taylor Mikesell,3,24,Stephanie Jones,LAYUP,2,28.0,48.0,24 Stephanie Jones LAYUP GOOD (9 Pt); 11 Taylor Mikesell Assist (3 Asst)
2018,10064,3,553,11,Taylor Mikesell,4,05,Kaila Charles,LAYUP,2,39.0,50.0,05 Kaila Charles LAYUP GOOD (6 Pt); 11 Taylor Mikesell Assist (4 Asst)
2018,10064,3,413,01,Shakira Austin,2,11,Taylor Mikesell,3PTR,3,44.0,57.0,11 Taylor Mikesell 3PTR GOOD (12 Pt); 01 Shakira Austin Assist (2 Asst)
2018,10064,3,286,11,Taylor Mikesell,5,01,Shakira Austin,LAYUP,2,47.0,61.0,01 Shakira Austin LAYUP GOOD (13 Pt); 11 Taylor Mikesell Assist (5 Asst)
2018,10064,4,559,05,Kaila Charles,2,34,Brianna Fraser,LAYUP,2,54.0,63.0,34 Brianna Fraser LAYUP GOOD (10 Pt); 05 Kaila Charles Assist (2 Asst)
2018,10064,4,497,03,Channise Lewis,4,05,Kaila Charles,LAYUP,2,57.0,66.0,05 Kaila Charles LAYUP GOOD (8 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10065,1,526,22,Blair Watson,1,05,Kaila Charles,LAYUP,2,2.0,0.0,05 Kaila Charles LAYUP GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2018,10065,1,443,05,Kaila Charles,1,11,Taylor Mikesell,JUMPER,2,4.0,1.0,11 Taylor Mikesell JUMPER GOOD (2 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10065,1,312,03,Channise Lewis,1,22,Blair Watson,3PTR,3,8.0,2.0,22 Blair Watson 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10065,1,278,22,Blair Watson,2,24,Stephanie Jones,LAYUP,2,12.0,3.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 22 Blair Watson Assist (2 Asst)
2018,10065,1,209,24,Stephanie Jones,1,11,Taylor Mikesell,3PTR,3,15.0,3.0,11 Taylor Mikesell 3PTR GOOD (5 Pt); 24 Stephanie Jones Assist (1 Asst)
2018,10065,1,116,03,Channise Lewis,2,24,Stephanie Jones,JUMPER,2,17.0,5.0,24 Stephanie Jones JUMPER GOOD (4 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10065,1,43,03,Channise Lewis,3,11,Taylor Mikesell,3PTR,3,20.0,8.0,11 Taylor Mikesell 3PTR GOOD (8 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10065,1,1,03,Channise Lewis,4,01,Shakira Austin,JUMPER,2,22.0,8.0,01 Shakira Austin JUMPER GOOD (2 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10065,2,478,03,Channise Lewis,5,32,Sara Vujacic,3PTR,3,27.0,10.0,32 Sara Vujacic 3PTR GOOD (5 Pt); 03 Channise Lewis Assist (5 Asst)
2018,10065,2,407,22,Blair Watson,3,24,Stephanie Jones,LAYUP,2,29.0,10.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 22 Blair Watson Assist (3 Asst)
2018,10065,2,303,22,Blair Watson,4,24,Stephanie Jones,JUMPER,2,33.0,14.0,24 Stephanie Jones JUMPER GOOD (8 Pt); 22 Blair Watson Assist (4 Asst)
2018,10065,2,185,22,Blair Watson,5,32,Sara Vujacic,3PTR,3,38.0,16.0,32 Sara Vujacic 3PTR GOOD (10 Pt); 22 Blair Watson Assist (5 Asst)
2018,10065,2,103,11,Taylor Mikesell,1,22,Blair Watson,3PTR,3,41.0,19.0,22 Blair Watson 3PTR GOOD (6 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10065,3,576,01,Shakira Austin,1,24,Stephanie Jones,LAYUP,2,43.0,20.0,24 Stephanie Jones LAYUP GOOD (10 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10065,3,528,22,Blair Watson,6,24,Stephanie Jones,LAYUP,2,45.0,20.0,24 Stephanie Jones LAYUP GOOD (12 Pt); 22 Blair Watson Assist (6 Asst)
2018,10065,3,494,11,Taylor Mikesell,2,05,Kaila Charles,LAYUP,2,47.0,20.0,05 Kaila Charles LAYUP GOOD (4 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10065,3,114,11,Taylor Mikesell,3,01,Shakira Austin,LAYUP,2,57.0,33.0,01 Shakira Austin LAYUP GOOD (8 Pt); 11 Taylor Mikesell Assist (3 Asst)
2018,10065,4,415,03,Channise Lewis,6,05,Kaila Charles,LAYUP,2,61.0,42.0,05 Kaila Charles LAYUP GOOD (10 Pt); 03 Channise Lewis Assist (6 Asst)
2018,10065,4,363,03,Channise Lewis,7,11,Taylor Mikesell,3PTR,3,64.0,44.0,11 Taylor Mikesell 3PTR GOOD (11 Pt); 03 Channise Lewis Assist (7 Asst)
2018,10065,4,330,11,Taylor Mikesell,4,05,Kaila Charles,JUMPER,2,66.0,46.0,05 Kaila Charles JUMPER GOOD (12 Pt); 11 Taylor Mikesell Assist (4 Asst)
2018,10065,4,85,21,Sarah Myers,1,03,Channise Lewis,3PTR,3,71.0,55.0,03 Channise Lewis 3PTR GOOD (5 Pt); 21 Sarah Myers Assist (1 Asst)
2018,10066,1,566,01,Shakira Austin,1,11,Taylor Mikesell,3PTR,3,0.0,3.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10066,1,524,05,Kaila Charles,1,22,Blair Watson,3PTR,3,0.0,6.0,22 Blair Watson 3PTR GOOD (3 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10066,1,154,03,Channise Lewis,1,24,Stephanie Jones,JUMPER,2,2.0,12.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10066,1,75,11,Taylor Mikesell,1,24,Stephanie Jones,LAYUP,2,2.0,16.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10066,2,547,22,Blair Watson,1,34,Brianna Fraser,LAYUP,2,6.0,20.0,34 Brianna Fraser LAYUP GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2018,10066,2,394,03,Channise Lewis,2,32,Sara Vujacic,3PTR,3,12.0,23.0,32 Sara Vujacic 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10066,2,302,03,Channise Lewis,3,05,Kaila Charles,JUMPER,2,16.0,29.0,05 Kaila Charles JUMPER GOOD (8 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10066,3,528,05,Kaila Charles,2,22,Blair Watson,LAYUP,2,21.0,38.0,22 Blair Watson LAYUP GOOD (6 Pt); 05 Kaila Charles Assist (2 Asst)
2018,10066,3,358,03,Channise Lewis,4,24,Stephanie Jones,LAYUP,2,24.0,40.0,24 Stephanie Jones LAYUP GOOD (10 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10066,3,313,03,Channise Lewis,5,22,Blair Watson,3PTR,3,26.0,43.0,22 Blair Watson 3PTR GOOD (9 Pt); 03 Channise Lewis Assist (5 Asst)
2018,10066,3,252,22,Blair Watson,2,05,Kaila Charles,LAYUP,2,26.0,45.0,05 Kaila Charles LAYUP GOOD (15 Pt); 22 Blair Watson Assist (2 Asst)
2018,10066,3,124,05,Kaila Charles,3,34,Brianna Fraser,LAYUP,2,28.0,49.0,34 Brianna Fraser LAYUP GOOD (4 Pt); 05 Kaila Charles Assist (3 Asst)
2018,10066,3,85,03,Channise Lewis,6,34,Brianna Fraser,LAYUP,2,30.0,51.0,34 Brianna Fraser LAYUP GOOD (6 Pt); 03 Channise Lewis Assist (6 Asst)
2018,10066,4,220,03,Channise Lewis,7,05,Kaila Charles,LAYUP,2,39.0,60.0,05 Kaila Charles LAYUP GOOD (17 Pt); 03 Channise Lewis Assist (7 Asst)
2018,10067,1,586,11,Taylor Mikesell,1,22,Blair Watson,JUMPER,2,2.0,0.0,22 Blair Watson JUMPER GOOD (2 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10067,1,395,05,Kaila Charles,1,01,Shakira Austin,LAYUP,2,12.0,3.0,01 Shakira Austin LAYUP GOOD (5 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10067,1,265,03,Channise Lewis,1,05,Kaila Charles,JUMPER,2,14.0,4.0,05 Kaila Charles JUMPER GOOD (2 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10067,1,88,11,Taylor Mikesell,2,22,Blair Watson,3PTR,3,20.0,12.0,22 Blair Watson 3PTR GOOD (8 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10067,2,505,34,Brianna Fraser,1,05,Kaila Charles,LAYUP,2,27.0,18.0,05 Kaila Charles LAYUP GOOD (5 Pt); 34 Brianna Fraser Assist (1 Asst)
2018,10067,2,463,11,Taylor Mikesell,3,34,Brianna Fraser,JUMPER,2,29.0,21.0,34 Brianna Fraser JUMPER GOOD (5 Pt); 11 Taylor Mikesell Assist (3 Asst)
2018,10067,2,263,03,Channise Lewis,2,24,Stephanie Jones,LAYUP,2,31.0,26.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10067,2,71,22,Blair Watson,1,34,Brianna Fraser,LAYUP,2,39.0,32.0,34 Brianna Fraser LAYUP GOOD (9 Pt); 22 Blair Watson Assist (1 Asst)
2018,10067,3,173,03,Channise Lewis,3,11,Taylor Mikesell,3PTR,3,60.0,45.0,11 Taylor Mikesell 3PTR GOOD (5 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10067,3,44,03,Channise Lewis,4,11,Taylor Mikesell,3PTR,3,64.0,45.0,11 Taylor Mikesell 3PTR GOOD (8 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10067,3,23,22,Blair Watson,2,05,Kaila Charles,LAYUP,2,66.0,45.0,05 Kaila Charles LAYUP GOOD (13 Pt); 22 Blair Watson Assist (2 Asst)
2018,10067,3,1,34,Brianna Fraser,2,22,Blair Watson,3PTR,3,69.0,45.0,22 Blair Watson 3PTR GOOD (14 Pt); 34 Brianna Fraser Assist (2 Asst)
2018,10067,4,412,03,Channise Lewis,5,22,Blair Watson,3PTR,3,76.0,49.0,22 Blair Watson 3PTR GOOD (17 Pt); 03 Channise Lewis Assist (5 Asst)
2018,10068,1,584,11,Taylor Mikesell,1,22,Blair Watson,3PTR,3,0.0,3.0,22 Blair Watson 3PTR GOOD (3 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10068,1,231,03,Channise Lewis,1,24,Stephanie Jones,JUMPER,2,11.0,9.0,24 Stephanie Jones JUMPER GOOD (4 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10068,1,120,01,Shakira Austin,1,34,Brianna Fraser,JUMPER,2,11.0,11.0,34 Brianna Fraser JUMPER GOOD (2 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10068,1,87,01,Shakira Austin,2,03,Channise Lewis,3PTR,3,13.0,14.0,03 Channise Lewis 3PTR GOOD (3 Pt); 01 Shakira Austin Assist (2 Asst)
2018,10068,2,561,11,Taylor Mikesell,2,24,Stephanie Jones,LAYUP,2,17.0,16.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10068,2,312,32,Sara Vujacic,1,11,Taylor Mikesell,3PTR,3,25.0,21.0,11 Taylor Mikesell 3PTR GOOD (5 Pt); 32 Sara Vujacic Assist (1 Asst)
2018,10068,2,186,03,Channise Lewis,2,11,Taylor Mikesell,3PTR,3,25.0,27.0,11 Taylor Mikesell 3PTR GOOD (8 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10068,2,41,11,Taylor Mikesell,3,24,Stephanie Jones,LAYUP,2,31.0,33.0,24 Stephanie Jones LAYUP GOOD (10 Pt); 11 Taylor Mikesell Assist (3 Asst)
2018,10068,3,563,24,Stephanie Jones,1,34,Brianna Fraser,JUMPER,2,34.0,35.0,34 Brianna Fraser JUMPER GOOD (4 Pt); 24 Stephanie Jones Assist (1 Asst)
2018,10068,3,314,11,Taylor Mikesell,4,22,Blair Watson,3PTR,3,45.0,40.0,22 Blair Watson 3PTR GOOD (6 Pt); 11 Taylor Mikesell Assist (4 Asst)
2018,10068,3,191,22,Blair Watson,1,34,Brianna Fraser,LAYUP,2,51.0,46.0,34 Brianna Fraser LAYUP GOOD (8 Pt); 22 Blair Watson Assist (1 Asst)
2018,10068,3,165,05,Kaila Charles,1,24,Stephanie Jones,LAYUP,2,53.0,48.0,24 Stephanie Jones LAYUP GOOD (14 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10068,3,36,11,Taylor Mikesell,5,22,Blair Watson,JUMPER,2,58.0,50.0,22 Blair Watson JUMPER GOOD (8 Pt); 11 Taylor Mikesell Assist (5 Asst)
2018,10069,1,470,24,Stephanie Jones,1,11,Taylor Mikesell,3PTR,3,5.0,7.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 24 Stephanie Jones Assist (1 Asst)
2018,10069,1,390,24,Stephanie Jones,2,22,Blair Watson,JUMPER,2,7.0,9.0,22 Blair Watson JUMPER GOOD (2 Pt); 24 Stephanie Jones Assist (2 Asst)
2018,10069,1,211,34,Brianna Fraser,1,32,Sara Vujacic,3PTR,3,10.0,15.0,32 Sara Vujacic 3PTR GOOD (3 Pt); 34 Brianna Fraser Assist (1 Asst)
2018,10069,2,325,03,Channise Lewis,1,05,Kaila Charles,JUMPER,2,24.0,30.0,05 Kaila Charles JUMPER GOOD (8 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10069,2,139,01,Shakira Austin,1,11,Taylor Mikesell,3PTR,3,31.0,40.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10069,3,526,03,Channise Lewis,2,05,Kaila Charles,LAYUP,2,38.0,47.0,05 Kaila Charles LAYUP GOOD (10 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10069,3,131,03,Channise Lewis,3,05,Kaila Charles,LAYUP,2,46.0,57.0,05 Kaila Charles LAYUP GOOD (16 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10069,4,512,01,Shakira Austin,2,05,Kaila Charles,JUMPER,2,52.0,61.0,05 Kaila Charles JUMPER GOOD (20 Pt); 01 Shakira Austin Assist (2 Asst)
2018,10069,4,370,05,Kaila Charles,1,11,Taylor Mikesell,3PTR,3,57.0,63.0,11 Taylor Mikesell 3PTR GOOD (12 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10069,4,328,03,Channise Lewis,4,11,Taylor Mikesell,3PTR,3,60.0,65.0,11 Taylor Mikesell 3PTR GOOD (15 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10069,4,266,03,Channise Lewis,5,05,Kaila Charles,LAYUP,2,62.0,67.0,05 Kaila Charles LAYUP GOOD (23 Pt); 03 Channise Lewis Assist (5 Asst)
2018,10070,1,530,11,Taylor Mikesell,1,24,Stephanie Jones,LAYUP,2,2.0,2.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10070,1,456,01,Shakira Austin,1,05,Kaila Charles,LAYUP,2,4.0,4.0,05 Kaila Charles LAYUP GOOD (2 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10070,1,393,03,Channise Lewis,1,11,Taylor Mikesell,3PTR,3,4.0,7.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10070,2,535,22,Blair Watson,1,05,Kaila Charles,LAYUP,2,19.0,15.0,05 Kaila Charles LAYUP GOOD (10 Pt); 22 Blair Watson Assist (1 Asst)
2018,10070,2,439,11,Taylor Mikesell,2,05,Kaila Charles,LAYUP,2,19.0,17.0,05 Kaila Charles LAYUP GOOD (12 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10070,2,85,03,Channise Lewis,2,05,Kaila Charles,JUMPER,2,23.0,23.0,05 Kaila Charles JUMPER GOOD (14 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10070,3,586,05,Kaila Charles,1,01,Shakira Austin,JUMPER,2,29.0,25.0,01 Shakira Austin JUMPER GOOD (4 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10070,3,500,05,Kaila Charles,2,24,Stephanie Jones,LAYUP,2,29.0,27.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 05 Kaila Charles Assist (2 Asst)
2018,10070,3,441,11,Taylor Mikesell,3,05,Kaila Charles,LAYUP,2,32.0,29.0,05 Kaila Charles LAYUP GOOD (16 Pt); 11 Taylor Mikesell Assist (3 Asst)
2018,10070,3,249,03,Channise Lewis,3,11,Taylor Mikesell,3PTR,3,39.0,34.0,11 Taylor Mikesell 3PTR GOOD (8 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10070,4,389,05,Kaila Charles,3,24,Stephanie Jones,LAYUP,2,43.0,45.0,24 Stephanie Jones LAYUP GOOD (7 Pt); 05 Kaila Charles Assist (3 Asst)
2018,10070,4,361,03,Channise Lewis,4,24,Stephanie Jones,JUMPER,2,43.0,47.0,24 Stephanie Jones JUMPER GOOD (9 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10070,4,113,05,Kaila Charles,4,24,Stephanie Jones,LAYUP,2,47.0,53.0,24 Stephanie Jones LAYUP GOOD (13 Pt); 05 Kaila Charles Assist (4 Asst)
2018,10071,1,561,22,Blair Watson,1,11,Taylor Mikesell,3PTR,3,4.0,0.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 22 Blair Watson Assist (1 Asst)
2018,10071,1,232,22,Blair Watson,2,24,Stephanie Jones,JUMPER,2,18.0,12.0,24 Stephanie Jones JUMPER GOOD (4 Pt); 22 Blair Watson Assist (2 Asst)
2018,10071,1,137,01,Shakira Austin,1,24,Stephanie Jones,JUMPER,2,20.0,14.0,24 Stephanie Jones JUMPER GOOD (6 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10071,2,324,11,Taylor Mikesell,1,01,Shakira Austin,LAYUP,2,26.0,20.0,01 Shakira Austin LAYUP GOOD (7 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10071,2,294,01,Shakira Austin,2,32,Sara Vujacic,JUMPER,2,28.0,21.0,32 Sara Vujacic JUMPER GOOD (2 Pt); 01 Shakira Austin Assist (2 Asst)
2018,10071,2,265,11,Taylor Mikesell,2,22,Blair Watson,3PTR,3,31.0,24.0,22 Blair Watson 3PTR GOOD (3 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10071,2,108,22,Blair Watson,3,11,Taylor Mikesell,3PTR,3,34.0,29.0,11 Taylor Mikesell 3PTR GOOD (8 Pt); 22 Blair Watson Assist (3 Asst)
2018,10071,3,505,05,Kaila Charles,1,24,Stephanie Jones,JUMPER,2,39.0,35.0,24 Stephanie Jones JUMPER GOOD (8 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10071,3,352,03,Channise Lewis,1,11,Taylor Mikesell,3PTR,3,42.0,39.0,11 Taylor Mikesell 3PTR GOOD (14 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10071,3,145,11,Taylor Mikesell,3,22,Blair Watson,3PTR,3,48.0,42.0,22 Blair Watson 3PTR GOOD (6 Pt); 11 Taylor Mikesell Assist (3 Asst)
2018,10071,3,88,03,Channise Lewis,2,01,Shakira Austin,LAYUP,2,50.0,42.0,01 Shakira Austin LAYUP GOOD (10 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10071,3,14,11,Taylor Mikesell,4,22,Blair Watson,3PTR,3,54.0,44.0,22 Blair Watson 3PTR GOOD (9 Pt); 11 Taylor Mikesell Assist (4 Asst)
2018,10071,4,328,03,Channise Lewis,3,24,Stephanie Jones,LAYUP,2,58.0,46.0,24 Stephanie Jones LAYUP GOOD (14 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10071,4,188,03,Channise Lewis,4,22,Blair Watson,3PTR,3,61.0,52.0,22 Blair Watson 3PTR GOOD (12 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10071,4,152,03,Channise Lewis,5,01,Shakira Austin,JUMPER,2,63.0,52.0,01 Shakira Austin JUMPER GOOD (13 Pt); 03 Channise Lewis Assist (5 Asst)
2018,10071,4,118,03,Channise Lewis,6,05,Kaila Charles,JUMPER,2,65.0,54.0,05 Kaila Charles JUMPER GOOD (6 Pt); 03 Channise Lewis Assist (6 Asst)
