source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2022,13190,2,247,12,Elisa Pinzan,2,01,Diamond Miller,LAYUP,2,23.0,19.0,01 Diamond Miller LAYUP GOOD (10 Pt); 12 Elisa Pinzan Assist (2 Asst)
2022,13190,2,146,12,Elisa Pinzan,3,13,Faith Masonius,3PTR,3,23.0,25.0,13 Faith Masonius 3PTR GOOD (5 Pt); 12 Elisa Pinzan Assist (3 Asst)
2022,13190,3,480,10,Abby Meyers,2,01,Diamond Miller,LAYUP,2,27.0,31.0,01 Diamond Miller LAYUP GOOD (17 Pt); 10 Abby Meyers Assist (2 Asst)
2022,13190,3,393,01,Diamond Miller,2,03,Lavender Briggs,LAYUP,2,29.0,36.0,03 Lavender Briggs LAYUP GOOD (3 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13190,3,354,03,Lavender Briggs,1,10,Abby Meyers,3PTR,3,29.0,39.0,10 Abby Meyers 3PTR GOOD (5 Pt); 03 Lavender Briggs Assist (1 Asst)
2022,13190,3,264,03,Lavender Briggs,2,05,Brinae Alexander,LAYUP,2,35.0,45.0,05 Brinae Alexander LAYUP GOOD (4 Pt); 03 Lavender Briggs Assist (2 Asst)
2022,13190,3,242,12,Elisa Pinzan,4,05,Brinae Alexander,3PTR,3,35.0,48.0,05 Brinae Alexander 3PTR GOOD (7 Pt); 12 Elisa Pinzan Assist (4 Asst)
2022,13190,3,69,03,Lavender Briggs,3,10,Abby Meyers,3PTR,3,38.0,54.0,10 Abby Meyers 3PTR GOOD (11 Pt); 03 Lavender Briggs Assist (3 Asst)
2022,13190,4,152,13,Faith Masonius,2,01,Diamond Miller,LAYUP,2,54.0,62.0,01 Diamond Miller LAYUP GOOD (28 Pt); 13 Faith Masonius Assist (2 Asst)
2022,13192,1,477,10,Abby Meyers,1,01,Diamond Miller,LAYUP,2,2.0,4.0,01 Diamond Miller LAYUP GOOD (2 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13192,1,128,13,Faith Masonius,1,05,Brinae Alexander,3PTR,3,12.0,15.0,05 Brinae Alexander 3PTR GOOD (3 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13192,2,591,00,Shyanne Sellers,1,01,Diamond Miller,LAYUP,2,16.0,17.0,01 Diamond Miller LAYUP GOOD (8 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13192,2,441,00,Shyanne Sellers,2,05,Brinae Alexander,3PTR,3,19.0,22.0,05 Brinae Alexander 3PTR GOOD (6 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13192,2,313,00,Shyanne Sellers,3,05,Brinae Alexander,3PTR,3,25.0,30.0,05 Brinae Alexander 3PTR GOOD (11 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13192,2,266,05,Brinae Alexander,1,12,Elisa Pinzan,LAYUP,2,25.0,32.0,12 Elisa Pinzan LAYUP GOOD (2 Pt); 05 Brinae Alexander Assist (1 Asst)
2022,13192,3,558,13,Faith Masonius,2,10,Abby Meyers,JUMPER,2,36.0,40.0,10 Abby Meyers JUMPER GOOD (12 Pt); 13 Faith Masonius Assist (2 Asst)
2022,13192,3,318,00,Shyanne Sellers,4,03,Lavender Briggs,3PTR,3,46.0,51.0,03 Lavender Briggs 3PTR GOOD (5 Pt); 00 Shyanne Sellers Assist (4 Asst)
2022,13192,3,177,03,Lavender Briggs,1,10,Abby Meyers,JUMPER,2,53.0,53.0,10 Abby Meyers JUMPER GOOD (14 Pt); 03 Lavender Briggs Assist (1 Asst)
2022,13192,3,146,01,Diamond Miller,1,05,Brinae Alexander,3PTR,3,56.0,56.0,05 Brinae Alexander 3PTR GOOD (14 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13192,4,579,05,Brinae Alexander,2,10,Abby Meyers,3PTR,3,63.0,61.0,10 Abby Meyers 3PTR GOOD (17 Pt); 05 Brinae Alexander Assist (2 Asst)
2022,13192,4,343,10,Abby Meyers,2,03,Lavender Briggs,3PTR,3,69.0,70.0,03 Lavender Briggs 3PTR GOOD (8 Pt); 10 Abby Meyers Assist (2 Asst)
2022,13193,1,485,01,Diamond Miller,1,10,Abby Meyers,JUMPER,2,4.0,2.0,10 Abby Meyers JUMPER GOOD (2 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13193,1,240,12,Elisa Pinzan,1,05,Brinae Alexander,3PTR,3,11.0,7.0,05 Brinae Alexander 3PTR GOOD (3 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13193,1,88,00,Shyanne Sellers,1,01,Diamond Miller,LAYUP,2,15.0,16.0,01 Diamond Miller LAYUP GOOD (6 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13193,1,66,13,Faith Masonius,1,24,Bri McDaniel,3PTR,3,18.0,16.0,24 Bri McDaniel 3PTR GOOD (5 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13193,1,7,00,Shyanne Sellers,2,24,Bri McDaniel,JUMPER,2,20.0,18.0,24 Bri McDaniel JUMPER GOOD (7 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13193,2,579,00,Shyanne Sellers,3,03,Lavender Briggs,JUMPER,2,22.0,18.0,03 Lavender Briggs JUMPER GOOD (2 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13193,2,517,13,Faith Masonius,2,00,Shyanne Sellers,JUMPER,2,24.0,18.0,00 Shyanne Sellers JUMPER GOOD (2 Pt); 13 Faith Masonius Assist (2 Asst)
2022,13193,2,449,01,Diamond Miller,2,13,Faith Masonius,LAYUP,2,28.0,20.0,13 Faith Masonius LAYUP GOOD (2 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13193,2,343,01,Diamond Miller,3,10,Abby Meyers,LAYUP,2,30.0,20.0,10 Abby Meyers LAYUP GOOD (6 Pt); 01 Diamond Miller Assist (3 Asst)
2022,13193,2,303,00,Shyanne Sellers,4,03,Lavender Briggs,3PTR,3,33.0,20.0,03 Lavender Briggs 3PTR GOOD (7 Pt); 00 Shyanne Sellers Assist (4 Asst)
2022,13193,2,243,01,Diamond Miller,4,10,Abby Meyers,LAYUP,2,35.0,23.0,10 Abby Meyers LAYUP GOOD (8 Pt); 01 Diamond Miller Assist (4 Asst)
2022,13193,2,179,00,Shyanne Sellers,5,01,Diamond Miller,JUMPER,2,37.0,23.0,01 Diamond Miller JUMPER GOOD (8 Pt); 00 Shyanne Sellers Assist (5 Asst)
2022,13193,3,463,00,Shyanne Sellers,6,13,Faith Masonius,LAYUP,2,45.0,32.0,13 Faith Masonius LAYUP GOOD (4 Pt); 00 Shyanne Sellers Assist (6 Asst)
2022,13193,3,431,00,Shyanne Sellers,7,13,Faith Masonius,LAYUP,2,48.0,34.0,13 Faith Masonius LAYUP GOOD (7 Pt); 00 Shyanne Sellers Assist (7 Asst)
2022,13193,3,377,05,Brinae Alexander,1,10,Abby Meyers,LAYUP,2,50.0,35.0,10 Abby Meyers LAYUP GOOD (12 Pt); 05 Brinae Alexander Assist (1 Asst)
2022,13193,3,146,01,Diamond Miller,5,05,Brinae Alexander,JUMPER,2,56.0,38.0,05 Brinae Alexander JUMPER GOOD (5 Pt); 01 Diamond Miller Assist (5 Asst)
2022,13193,4,591,13,Faith Masonius,3,12,Elisa Pinzan,JUMPER,2,62.0,46.0,12 Elisa Pinzan JUMPER GOOD (4 Pt); 13 Faith Masonius Assist (3 Asst)
2022,13193,4,438,12,Elisa Pinzan,2,13,Faith Masonius,JUMPER,2,68.0,48.0,13 Faith Masonius JUMPER GOOD (9 Pt); 12 Elisa Pinzan Assist (2 Asst)
2022,13193,4,355,24,Bri McDaniel,1,03,Lavender Briggs,LAYUP,2,70.0,50.0,03 Lavender Briggs LAYUP GOOD (11 Pt); 24 Bri McDaniel Assist (1 Asst)
2022,13193,4,288,03,Lavender Briggs,1,05,Brinae Alexander,3PTR,3,73.0,52.0,05 Brinae Alexander 3PTR GOOD (8 Pt); 03 Lavender Briggs Assist (1 Asst)
2022,13194,1,468,00,Shyanne Sellers,1,01,Diamond Miller,LAYUP,2,7.0,0.0,01 Diamond Miller LAYUP GOOD (4 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13194,1,429,12,Elisa Pinzan,1,13,Faith Masonius,LAYUP,2,9.0,0.0,13 Faith Masonius LAYUP GOOD (4 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13194,1,311,12,Elisa Pinzan,2,03,Lavender Briggs,3PTR,3,12.0,0.0,03 Lavender Briggs 3PTR GOOD (3 Pt); 12 Elisa Pinzan Assist (2 Asst)
2022,13194,1,209,03,Lavender Briggs,1,05,Brinae Alexander,LAYUP,2,14.0,0.0,05 Brinae Alexander LAYUP GOOD (2 Pt); 03 Lavender Briggs Assist (1 Asst)
2022,13194,1,132,10,Abby Meyers,1,13,Faith Masonius,JUMPER,2,16.0,2.0,13 Faith Masonius JUMPER GOOD (6 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13194,1,109,12,Elisa Pinzan,3,13,Faith Masonius,JUMPER,2,18.0,2.0,13 Faith Masonius JUMPER GOOD (8 Pt); 12 Elisa Pinzan Assist (3 Asst)
2022,13194,1,75,03,Lavender Briggs,2,05,Brinae Alexander,3PTR,3,21.0,4.0,05 Brinae Alexander 3PTR GOOD (5 Pt); 03 Lavender Briggs Assist (2 Asst)
2022,13194,2,583,00,Shyanne Sellers,2,10,Abby Meyers,JUMPER,2,25.0,4.0,10 Abby Meyers JUMPER GOOD (5 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13194,2,554,00,Shyanne Sellers,3,10,Abby Meyers,3PTR,3,28.0,4.0,10 Abby Meyers 3PTR GOOD (8 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13194,2,531,00,Shyanne Sellers,4,01,Diamond Miller,JUMPER,2,30.0,6.0,01 Diamond Miller JUMPER GOOD (6 Pt); 00 Shyanne Sellers Assist (4 Asst)
2022,13194,2,471,00,Shyanne Sellers,5,01,Diamond Miller,LAYUP,2,32.0,8.0,01 Diamond Miller LAYUP GOOD (8 Pt); 00 Shyanne Sellers Assist (5 Asst)
2022,13194,2,339,12,Elisa Pinzan,4,03,Lavender Briggs,3PTR,3,41.0,11.0,03 Lavender Briggs 3PTR GOOD (6 Pt); 12 Elisa Pinzan Assist (4 Asst)
2022,13194,2,96,00,Shyanne Sellers,6,24,Bri McDaniel,3PTR,3,51.0,19.0,24 Bri McDaniel 3PTR GOOD (3 Pt); 00 Shyanne Sellers Assist (6 Asst)
2022,13194,3,574,01,Diamond Miller,1,00,Shyanne Sellers,JUMPER,2,54.0,21.0,00 Shyanne Sellers JUMPER GOOD (9 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13194,3,467,12,Elisa Pinzan,5,13,Faith Masonius,JUMPER,2,58.0,26.0,13 Faith Masonius JUMPER GOOD (10 Pt); 12 Elisa Pinzan Assist (5 Asst)
2022,13194,3,409,00,Shyanne Sellers,7,12,Elisa Pinzan,JUMPER,2,60.0,29.0,12 Elisa Pinzan JUMPER GOOD (2 Pt); 00 Shyanne Sellers Assist (7 Asst)
2022,13194,3,178,00,Shyanne Sellers,8,03,Lavender Briggs,LAYUP,2,69.0,34.0,03 Lavender Briggs LAYUP GOOD (8 Pt); 00 Shyanne Sellers Assist (8 Asst)
2022,13194,3,126,03,Lavender Briggs,3,05,Brinae Alexander,3PTR,3,72.0,38.0,05 Brinae Alexander 3PTR GOOD (10 Pt); 03 Lavender Briggs Assist (3 Asst)
2022,13194,4,527,10,Abby Meyers,2,12,Elisa Pinzan,JUMPER,2,77.0,42.0,12 Elisa Pinzan JUMPER GOOD (4 Pt); 10 Abby Meyers Assist (2 Asst)
2022,13194,4,352,03,Lavender Briggs,4,05,Brinae Alexander,3PTR,3,82.0,50.0,05 Brinae Alexander 3PTR GOOD (15 Pt); 03 Lavender Briggs Assist (4 Asst)
2022,13194,4,176,12,Elisa Pinzan,6,05,Brinae Alexander,3PTR,3,85.0,53.0,05 Brinae Alexander 3PTR GOOD (18 Pt); 12 Elisa Pinzan Assist (6 Asst)
2022,13195,1,582,12,Elisa Pinzan,1,13,Faith Masonius,LAYUP,2,2.0,0.0,13 Faith Masonius LAYUP GOOD (2 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13195,1,541,00,Shyanne Sellers,1,05,Brinae Alexander,3PTR,3,5.0,0.0,05 Brinae Alexander 3PTR GOOD (3 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13195,1,421,00,Shyanne Sellers,2,10,Abby Meyers,JUMPER,2,7.0,6.0,10 Abby Meyers JUMPER GOOD (2 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13195,1,310,05,Brinae Alexander,1,10,Abby Meyers,JUMPER,2,9.0,6.0,10 Abby Meyers JUMPER GOOD (4 Pt); 05 Brinae Alexander Assist (1 Asst)
2022,13195,1,249,00,Shyanne Sellers,3,05,Brinae Alexander,LAYUP,2,11.0,6.0,05 Brinae Alexander LAYUP GOOD (5 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13195,1,212,00,Shyanne Sellers,4,24,Bri McDaniel,LAYUP,2,13.0,8.0,24 Bri McDaniel LAYUP GOOD (2 Pt); 00 Shyanne Sellers Assist (4 Asst)
2022,13195,2,584,00,Shyanne Sellers,5,03,Lavender Briggs,3PTR,3,19.0,14.0,03 Lavender Briggs 3PTR GOOD (3 Pt); 00 Shyanne Sellers Assist (5 Asst)
2022,13195,2,216,24,Bri McDaniel,1,10,Abby Meyers,3PTR,3,22.0,27.0,10 Abby Meyers 3PTR GOOD (9 Pt); 24 Bri McDaniel Assist (1 Asst)
2022,13195,2,78,10,Abby Meyers,1,01,Diamond Miller,3PTR,3,28.0,31.0,01 Diamond Miller 3PTR GOOD (4 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13195,2,40,01,Diamond Miller,1,05,Brinae Alexander,3PTR,3,31.0,32.0,05 Brinae Alexander 3PTR GOOD (8 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13195,3,422,05,Brinae Alexander,2,00,Shyanne Sellers,JUMPER,2,38.0,36.0,00 Shyanne Sellers JUMPER GOOD (9 Pt); 05 Brinae Alexander Assist (2 Asst)
2022,13195,3,255,01,Diamond Miller,2,03,Lavender Briggs,3PTR,3,47.0,44.0,03 Lavender Briggs 3PTR GOOD (6 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13195,3,203,00,Shyanne Sellers,6,01,Diamond Miller,LAYUP,2,49.0,44.0,01 Diamond Miller LAYUP GOOD (10 Pt); 00 Shyanne Sellers Assist (6 Asst)
2022,13195,3,142,00,Shyanne Sellers,7,03,Lavender Briggs,JUMPER,2,55.0,45.0,03 Lavender Briggs JUMPER GOOD (8 Pt); 00 Shyanne Sellers Assist (7 Asst)
2022,13195,4,575,13,Faith Masonius,1,00,Shyanne Sellers,JUMPER,2,59.0,45.0,00 Shyanne Sellers JUMPER GOOD (13 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13195,4,331,03,Lavender Briggs,1,01,Diamond Miller,JUMPER,2,67.0,49.0,01 Diamond Miller JUMPER GOOD (16 Pt); 03 Lavender Briggs Assist (1 Asst)
2022,13195,4,225,00,Shyanne Sellers,8,03,Lavender Briggs,JUMPER,2,71.0,49.0,03 Lavender Briggs JUMPER GOOD (10 Pt); 00 Shyanne Sellers Assist (8 Asst)
2022,13530,1,551,00,Shyanne Sellers,1,12,Elisa Pinzan,JUMPER,2,2.0,0.0,12 Elisa Pinzan JUMPER GOOD (2 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13530,1,525,01,Diamond Miller,1,00,Shyanne Sellers,3PTR,3,5.0,3.0,00 Shyanne Sellers 3PTR GOOD (3 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13530,1,431,10,Abby Meyers,1,03,Lavender Briggs,3PTR,3,8.0,9.0,03 Lavender Briggs 3PTR GOOD (3 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13530,1,250,01,Diamond Miller,2,00,Shyanne Sellers,3PTR,3,15.0,17.0,00 Shyanne Sellers 3PTR GOOD (6 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13530,2,580,01,Diamond Miller,3,05,Brinae Alexander,3PTR,3,22.0,20.0,05 Brinae Alexander 3PTR GOOD (7 Pt); 01 Diamond Miller Assist (3 Asst)
2022,13530,2,446,10,Abby Meyers,2,03,Lavender Briggs,3PTR,3,28.0,22.0,03 Lavender Briggs 3PTR GOOD (8 Pt); 10 Abby Meyers Assist (2 Asst)
2022,13530,2,425,00,Shyanne Sellers,2,10,Abby Meyers,3PTR,3,31.0,22.0,10 Abby Meyers 3PTR GOOD (6 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13530,2,362,00,Shyanne Sellers,3,03,Lavender Briggs,JUMPER,2,33.0,22.0,03 Lavender Briggs JUMPER GOOD (10 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13530,2,332,00,Shyanne Sellers,4,05,Brinae Alexander,3PTR,3,36.0,22.0,05 Brinae Alexander 3PTR GOOD (10 Pt); 00 Shyanne Sellers Assist (4 Asst)
2022,13530,2,297,12,Elisa Pinzan,1,05,Brinae Alexander,3PTR,3,39.0,24.0,05 Brinae Alexander 3PTR GOOD (13 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13530,2,260,10,Abby Meyers,3,13,Faith Masonius,JUMPER,2,41.0,24.0,13 Faith Masonius JUMPER GOOD (2 Pt); 10 Abby Meyers Assist (3 Asst)
2022,13530,2,236,13,Faith Masonius,1,05,Brinae Alexander,3PTR,3,44.0,24.0,05 Brinae Alexander 3PTR GOOD (16 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13530,3,580,01,Diamond Miller,4,12,Elisa Pinzan,LAYUP,2,48.0,28.0,12 Elisa Pinzan LAYUP GOOD (4 Pt); 01 Diamond Miller Assist (4 Asst)
2022,13530,3,509,00,Shyanne Sellers,5,13,Faith Masonius,JUMPER,2,52.0,31.0,13 Faith Masonius JUMPER GOOD (6 Pt); 00 Shyanne Sellers Assist (5 Asst)
2022,13530,3,414,00,Shyanne Sellers,6,05,Brinae Alexander,3PTR,3,59.0,38.0,05 Brinae Alexander 3PTR GOOD (19 Pt); 00 Shyanne Sellers Assist (6 Asst)
2022,13530,3,133,00,Shyanne Sellers,7,03,Lavender Briggs,3PTR,3,69.0,45.0,03 Lavender Briggs 3PTR GOOD (15 Pt); 00 Shyanne Sellers Assist (7 Asst)
2022,13530,4,368,13,Faith Masonius,2,00,Shyanne Sellers,3PTR,3,82.0,54.0,00 Shyanne Sellers 3PTR GOOD (11 Pt); 13 Faith Masonius Assist (2 Asst)
2022,13530,4,265,10,Abby Meyers,4,00,Shyanne Sellers,JUMPER,2,86.0,57.0,00 Shyanne Sellers JUMPER GOOD (13 Pt); 10 Abby Meyers Assist (4 Asst)
2022,13530,4,117,10,Abby Meyers,5,00,Shyanne Sellers,LAYUP,2,94.0,67.0,00 Shyanne Sellers LAYUP GOOD (17 Pt); 10 Abby Meyers Assist (5 Asst)
2022,13547,1,558,01,Diamond Miller,1,12,Elisa Pinzan,JUMPER,2,2.0,2.0,12 Elisa Pinzan JUMPER GOOD (2 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13547,1,533,10,Abby Meyers,1,13,Faith Masonius,JUMPER,2,2.0,4.0,13 Faith Masonius JUMPER GOOD (2 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13547,1,388,03,Lavender Briggs,1,24,Bri McDaniel,JUMPER,2,11.0,9.0,24 Bri McDaniel JUMPER GOOD (2 Pt); 03 Lavender Briggs Assist (1 Asst)
2022,13547,1,181,13,Faith Masonius,1,01,Diamond Miller,JUMPER,2,21.0,15.0,01 Diamond Miller JUMPER GOOD (4 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13547,1,107,13,Faith Masonius,2,01,Diamond Miller,3PTR,3,24.0,18.0,01 Diamond Miller 3PTR GOOD (7 Pt); 13 Faith Masonius Assist (2 Asst)
2022,13547,2,570,00,Shyanne Sellers,1,10,Abby Meyers,3PTR,3,26.0,21.0,10 Abby Meyers 3PTR GOOD (5 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13547,2,454,01,Diamond Miller,2,10,Abby Meyers,3PTR,3,32.0,28.0,10 Abby Meyers 3PTR GOOD (10 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13547,2,372,01,Diamond Miller,3,05,Brinae Alexander,3PTR,3,40.0,31.0,05 Brinae Alexander 3PTR GOOD (3 Pt); 01 Diamond Miller Assist (3 Asst)
2022,13547,2,328,00,Shyanne Sellers,2,10,Abby Meyers,JUMPER,2,40.0,33.0,10 Abby Meyers JUMPER GOOD (12 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13547,2,307,13,Faith Masonius,3,05,Brinae Alexander,3PTR,3,40.0,36.0,05 Brinae Alexander 3PTR GOOD (6 Pt); 13 Faith Masonius Assist (3 Asst)
2022,13547,2,137,00,Shyanne Sellers,3,01,Diamond Miller,LAYUP,2,43.0,40.0,01 Diamond Miller LAYUP GOOD (11 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13547,3,578,01,Diamond Miller,4,12,Elisa Pinzan,JUMPER,2,47.0,44.0,12 Elisa Pinzan JUMPER GOOD (4 Pt); 01 Diamond Miller Assist (4 Asst)
2022,13547,3,509,00,Shyanne Sellers,4,10,Abby Meyers,3PTR,3,50.0,47.0,10 Abby Meyers 3PTR GOOD (15 Pt); 00 Shyanne Sellers Assist (4 Asst)
2022,13547,3,448,00,Shyanne Sellers,5,03,Lavender Briggs,JUMPER,2,52.0,49.0,03 Lavender Briggs JUMPER GOOD (5 Pt); 00 Shyanne Sellers Assist (5 Asst)
2022,13547,3,423,00,Shyanne Sellers,6,13,Faith Masonius,JUMPER,2,52.0,51.0,13 Faith Masonius JUMPER GOOD (4 Pt); 00 Shyanne Sellers Assist (6 Asst)
2022,13547,3,300,10,Abby Meyers,2,24,Bri McDaniel,LAYUP,2,57.0,55.0,24 Bri McDaniel LAYUP GOOD (4 Pt); 10 Abby Meyers Assist (2 Asst)
2022,13547,3,39,00,Shyanne Sellers,7,10,Abby Meyers,JUMPER,2,64.0,61.0,10 Abby Meyers JUMPER GOOD (19 Pt); 00 Shyanne Sellers Assist (7 Asst)
2022,13547,4,529,13,Faith Masonius,4,10,Abby Meyers,JUMPER,2,66.0,63.0,10 Abby Meyers JUMPER GOOD (21 Pt); 13 Faith Masonius Assist (4 Asst)
2022,13547,4,419,13,Faith Masonius,5,00,Shyanne Sellers,JUMPER,2,70.0,68.0,00 Shyanne Sellers JUMPER GOOD (8 Pt); 13 Faith Masonius Assist (5 Asst)
2022,13547,4,139,01,Diamond Miller,5,13,Faith Masonius,LAYUP,2,79.0,79.0,13 Faith Masonius LAYUP GOOD (8 Pt); 01 Diamond Miller Assist (5 Asst)
2022,13554,1,563,13,Faith Masonius,1,00,Shyanne Sellers,JUMPER,2,2.0,0.0,00 Shyanne Sellers JUMPER GOOD (2 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13554,1,488,01,Diamond Miller,1,13,Faith Masonius,JUMPER,2,4.0,0.0,13 Faith Masonius JUMPER GOOD (2 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13554,1,452,00,Shyanne Sellers,1,01,Diamond Miller,LAYUP,2,6.0,0.0,01 Diamond Miller LAYUP GOOD (2 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13554,1,393,12,Elisa Pinzan,1,00,Shyanne Sellers,JUMPER,2,8.0,2.0,00 Shyanne Sellers JUMPER GOOD (4 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13554,1,331,00,Shyanne Sellers,2,01,Diamond Miller,LAYUP,2,12.0,2.0,01 Diamond Miller LAYUP GOOD (4 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13554,1,132,00,Shyanne Sellers,3,10,Abby Meyers,JUMPER,2,14.0,8.0,10 Abby Meyers JUMPER GOOD (2 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13554,1,31,01,Diamond Miller,2,05,Brinae Alexander,3PTR,3,17.0,8.0,05 Brinae Alexander 3PTR GOOD (3 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13554,2,568,10,Abby Meyers,1,05,Brinae Alexander,3PTR,3,20.0,8.0,05 Brinae Alexander 3PTR GOOD (6 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13554,2,436,13,Faith Masonius,2,10,Abby Meyers,3PTR,3,25.0,14.0,10 Abby Meyers 3PTR GOOD (5 Pt); 13 Faith Masonius Assist (2 Asst)
2022,13554,2,200,01,Diamond Miller,3,13,Faith Masonius,JUMPER,2,27.0,24.0,13 Faith Masonius JUMPER GOOD (6 Pt); 01 Diamond Miller Assist (3 Asst)
2022,13554,2,132,13,Faith Masonius,3,05,Brinae Alexander,JUMPER,2,29.0,26.0,05 Brinae Alexander JUMPER GOOD (8 Pt); 13 Faith Masonius Assist (3 Asst)
2022,13554,2,55,00,Shyanne Sellers,4,13,Faith Masonius,JUMPER,2,31.0,33.0,13 Faith Masonius JUMPER GOOD (8 Pt); 00 Shyanne Sellers Assist (4 Asst)
2022,13554,3,501,01,Diamond Miller,4,10,Abby Meyers,JUMPER,2,34.0,33.0,10 Abby Meyers JUMPER GOOD (7 Pt); 01 Diamond Miller Assist (4 Asst)
2022,13554,3,475,10,Abby Meyers,2,01,Diamond Miller,3PTR,3,39.0,33.0,01 Diamond Miller 3PTR GOOD (9 Pt); 10 Abby Meyers Assist (2 Asst)
2022,13554,3,318,00,Shyanne Sellers,5,01,Diamond Miller,LAYUP,2,43.0,35.0,01 Diamond Miller LAYUP GOOD (11 Pt); 00 Shyanne Sellers Assist (5 Asst)
2022,13554,3,256,01,Diamond Miller,5,13,Faith Masonius,LAYUP,2,47.0,37.0,13 Faith Masonius LAYUP GOOD (10 Pt); 01 Diamond Miller Assist (5 Asst)
2022,13554,3,204,03,Lavender Briggs,1,13,Faith Masonius,LAYUP,2,49.0,37.0,13 Faith Masonius LAYUP GOOD (12 Pt); 03 Lavender Briggs Assist (1 Asst)
2022,13554,3,171,01,Diamond Miller,6,00,Shyanne Sellers,JUMPER,2,51.0,37.0,00 Shyanne Sellers JUMPER GOOD (9 Pt); 01 Diamond Miller Assist (6 Asst)
2022,13554,4,591,01,Diamond Miller,7,00,Shyanne Sellers,JUMPER,2,63.0,42.0,00 Shyanne Sellers JUMPER GOOD (13 Pt); 01 Diamond Miller Assist (7 Asst)
2022,13554,4,510,13,Faith Masonius,4,03,Lavender Briggs,3PTR,3,66.0,42.0,03 Lavender Briggs 3PTR GOOD (5 Pt); 13 Faith Masonius Assist (4 Asst)
2022,13558,1,307,13,Faith Masonius,1,10,Abby Meyers,LAYUP,2,11.0,7.0,10 Abby Meyers LAYUP GOOD (4 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13558,1,265,13,Faith Masonius,2,10,Abby Meyers,3PTR,3,13.0,10.0,10 Abby Meyers 3PTR GOOD (7 Pt); 13 Faith Masonius Assist (2 Asst)
2022,13558,1,245,10,Abby Meyers,1,13,Faith Masonius,JUMPER,2,13.0,12.0,13 Faith Masonius JUMPER GOOD (2 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13558,1,207,13,Faith Masonius,3,12,Elisa Pinzan,LAYUP,2,13.0,14.0,12 Elisa Pinzan LAYUP GOOD (2 Pt); 13 Faith Masonius Assist (3 Asst)
2022,13558,2,497,10,Abby Meyers,2,13,Faith Masonius,LAYUP,2,20.0,23.0,13 Faith Masonius LAYUP GOOD (6 Pt); 10 Abby Meyers Assist (2 Asst)
